13041911,2
13041910,2
13041909,2
13041908,2
13041907,2
13041906,2
13041905,2
13041904,2
13041903,2
13041902,2
13041901,2
13041900,2
13041899,2
13041898,2
13041897,2
13041896,2
13041895,2
13041894,2
13041893,2
13041892,2
13041891,2
13041890,2
13041889,2
13041888,2
13107455,2
13107454,2
13107453,2
13107452,2
13107451,2
13107450,2
13107449,2
13107448,2
13107447,2
13107446,2
13107445,2
13107444,2
13107443,2
13107442,2
13107441,2
13107440,2
13107439,2
13107438,2
13107437,2
13107436,2
13107435,2
13107434,2
13107433,2
13107432,2
13107431,2
13107430,2
13107429,2
13107428,2
13107427,2
13107426,2
13107425,2
13107424,2
13172991,2
13172990,2
13172989,2
13172988,2
13172987,2
13172986,2
13172985,2
13172984,2
13172983,2
13172982,2
13172981,2
13172980,2
13172979,2
13172978,2
13172977,2
13172976,2
13172975,2
13172974,2
13172973,2
13172972,2
13172971,2
13172970,2
13172969,2
13172968,2
13172967,2
13172966,2
13172965,2
13172964,2
13172963,2
13172962,2
13172961,2
13172960,2
13238527,2
13238526,2
13238525,2
13238524,2
13238523,2
13238522,2
13238521,2
13238520,2
13238519,2
13238518,2
13238517,2
13238516,2
13238515,2
13238514,2
13238513,2
13238512,2
13238511,2
13238510,2
13238509,2
13238508,2
13238507,2
13238506,2
13238505,2
13238504,2
13238503,2
13238502,2
13238501,2
13238500,2
13238499,2
13238498,2
13238497,2
13238496,2
13304063,2
13304062,2
13304061,2
13304060,2
13304059,2
13304058,2
13304057,2
13304056,2
13304055,2
13304054,2
13304053,2
13304052,2
13304051,2
13304050,2
13304049,2
13304048,2
13304047,2
13304046,2
13304045,2
13304044,2
13304043,2
13304042,2
13304041,2
13304040,2
13304039,2
13304038,2
13304037,2
13304036,2
13304035,2
13304034,2
13304033,2
13304032,2
13369599,2
13369598,2
13369597,2
13369596,2
13369595,2
13369594,2
13369593,2
13369592,2
13369591,2
13369590,2
13369589,2
13369588,2
13369587,2
13369586,2
13369585,2
13369584,2
13369583,2
13369582,2
13369581,2
13369580,2
13369579,2
13369578,2
13369577,2
13369576,2
13369575,2
13369574,2
13369573,2
13369572,2
13369571,2
13369570,2
13369569,2
13369568,2
13435135,2
13435134,2
13435133,2
13435132,2
13435131,2
13435130,2
13435129,2
13435128,2
13435127,2
13435126,2
13435125,2
13435124,2
13435123,2
13435122,2
13435121,2
13435120,2
13435119,2
13435118,2
13435117,2
13435116,2
13435115,2
13435114,2
13435113,2
13435112,2
13435111,2
13435110,2
13435109,2
13435108,2
13435107,2
13435106,2
13435105,2
13435104,2
13500671,2
13500670,2
13500669,2
13500668,2
13500667,2
13500666,2
13500665,2
13500664,2
13500663,2
13500662,2
13500661,2
13500660,2
13500659,2
13500658,2
13500657,2
13500656,2
13500655,2
13500654,2
13500653,2
13500652,2
13500651,2
13500650,2
13500649,2
13500648,2
13500647,2
13500646,2
13500645,2
13500644,2
13500643,2
13500642,2
13500641,2
13500640,2
13566207,2
13566206,2
13566205,2
13566204,2
13566203,2
13566202,2
13566201,2
13566200,2
13566199,2
13566198,2
13566197,2
13566196,2
13566195,2
13566194,2
13566193,2
13566192,2
13566191,2
13566190,2
13566189,2
13566188,2
13566187,2
13566186,2
13566185,2
13566184,2
13566183,2
13566182,2
13566181,2
13566180,2
13566179,2
13566178,2
13566177,2
13566176,2
13631743,2
13631742,2
13631741,2
13631740,2
13631739,2
13631738,2
13631737,2
13631736,2
13631735,2
13631734,2
13631733,2
13631732,2
13631731,2
13631730,2
13631729,2
13631728,2
13631727,2
13631726,2
13631725,2
13631724,2
13631723,2
13631722,2
13631721,2
13631720,2
13631719,2
13631718,2
13631717,2
13631716,2
13631715,2
13631714,2
13631713,2
13631712,2
13697279,2
13697278,2
13697277,2
13697276,2
13697275,2
13697274,2
13697273,2
13697272,2
13697271,2
13697270,2
13697269,2
13697268,2
13697267,2
13697266,2
13697265,2
13697264,2
13697263,2
13697262,2
13697261,2
13697260,2
13697259,2
13697258,2
13697257,2
13697256,2
13697255,2
13697254,2
13697253,2
13697252,2
13697251,2
13697250,2
13697249,2
13697248,2
13762815,2
13762814,2
13762813,2
13762812,2
13762811,2
13762810,2
13762809,2
13762808,2
13762807,2
13762806,2
13762805,2
13762804,2
13762803,2
13762802,2
13762801,2
13762800,2
13762799,2
13762798,2
13762797,2
13762796,2
13762795,2
13762794,2
13762793,2
13762792,2
13762791,2
13762790,2
13762789,2
13762788,2
13762787,2
13762786,2
13762785,2
13762784,2
13828351,2
13828350,2
13828349,2
13828348,2
13828347,2
13828346,2
13828345,2
13828344,2
13828343,2
13828342,2
13828341,2
13828340,2
13828339,2
13828338,2
13828337,2
13828336,2
13828335,2
13828334,2
13828333,2
13828332,2
13828331,2
13828330,2
13828329,2
13828328,2
13828327,2
13828326,2
13828325,2
13828324,2
13828323,2
13828322,2
13828321,2
13828320,2
13893887,2
13893886,2
13893885,2
13893884,2
13893883,2
13893882,2
13893881,2
13893880,2
13893879,2
13893878,2
13893877,2
13893876,2
13893875,2
13893874,2
13893873,2
13893872,2
13893871,2
13893870,2
13893869,2
13893868,2
13893867,2
13893866,2
13893865,2
13893864,2
13893863,2
13893862,2
13893861,2
13893860,2
13893859,2
13893858,2
13893857,2
13893856,2
13959423,2
13959422,2
13959421,2
13959420,2
13959419,2
13959418,2
13959417,2
13959416,2
13959415,2
13959414,2
13959413,2
13959412,2
13959411,2
13959410,2
13959409,2
13959408,2
13959407,2
13959406,2
13959405,2
13959404,2
13959403,2
13959402,2
13959401,2
13959400,2
13959399,2
13959398,2
13959397,2
13959396,2
13959395,2
13959394,2
13959393,2
13959392,2
14024959,2
14024958,2
14024957,2
14024956,2
14024955,2
14024954,2
14024953,2
14024952,2
14024951,2
14024950,2
14024949,2
14024948,2
14024947,2
14024946,2
14024945,2
14024944,2
14024943,2
14024942,2
14024941,2
14024940,2
14024939,2
14024938,2
14024937,2
14024936,2
14024935,2
14024934,2
14024933,2
14024932,2
14024931,2
14024930,2
14024929,2
14024928,2
14090495,2
14090494,2
14090493,2
14090492,2
14090491,2
14090490,2
14090489,2
14090488,2
14090487,2
14090486,2
14090485,2
14090484,2
14090483,2
14090482,2
14090481,2
14090480,2
14090479,2
14090478,2
14090477,2
14090476,2
14090475,2
14090474,2
14090473,2
14090472,2
14090471,2
14090470,2
14090469,2
14090468,2
14090467,2
14090466,2
14090465,2
14090464,2
14156031,2
14156030,2
14156029,2
14156028,2
14156027,2
14156026,2
14156025,2
14156024,2
14156023,2
14156022,2
14156021,2
14156020,2
14156019,2
14156018,2
14156017,2
14156016,2
14156015,2
14156014,2
14156013,2
14156012,2
14156011,2
14156010,2
14156009,2
14156008,2
14156007,2
14156006,2
14156005,2
14156004,2
14156003,2
14156002,2
14156001,2
14156000,2
14221567,2
14221566,2
14221565,2
14221564,2
14221563,2
14221562,2
14221561,2
14221560,2
14221559,2
14221558,2
14221557,2
14221556,2
14221555,2
14221554,2
14221553,2
14221552,2
14221551,2
14221550,2
14221549,2
14221548,2
14221547,2
14221546,2
14221545,2
14221544,2
14221543,2
14221542,2
14221541,2
14221540,2
14221539,2
14221538,2
14221537,2
14221536,2
14287103,2
14287102,2
14287101,2
14287100,2
14287099,2
14287098,2
14287097,2
14287096,2
14287095,2
14287094,2
14287093,2
14287092,2
14287091,2
14287090,2
14287089,2
14287088,2
14287087,2
14287086,2
14287085,2
14287084,2
14287083,2
14287082,2
14287081,2
14287080,2
14287079,2
14287078,2
14287077,2
14287076,2
14287075,2
14287074,2
14287073,2
14287072,2
14352639,2
14352638,2
14352637,2
14352636,2
14352635,2
14352634,2
14352633,2
14352632,2
14352631,2
14352630,2
14352629,2
14352628,2
14352627,2
14352626,2
14352625,2
14352624,2
14352623,2
14352622,2
14352621,2
14352620,2
14352619,2
14352618,2
14352617,2
14352616,2
14352615,2
14352614,2
14352613,2
14352612,2
14352611,2
14352610,2
14352609,2
14352608,2
14418175,2
14418174,2
14418173,2
14418172,2
14418171,2
14418170,2
14418169,2
14418168,2
14418167,2
14418166,2
14418165,2
14418164,2
14418163,2
14418162,2
14418161,2
14418160,2
14418159,2
14418158,2
14418157,2
14418156,2
14418155,2
14418154,2
14418153,2
14418152,2
14418151,2
14418150,2
14418149,2
14418148,2
14418147,2
14418146,2
14418145,2
14418144,2
14483711,2
14483710,2
14483709,2
14483708,2
14483707,2
14483706,2
14483705,2
14483704,2
14483703,2
14483702,2
14483701,2
14483700,2
14483699,2
14483698,2
14483697,2
14483696,2
14483695,2
14483694,2
14483693,2
14483692,2
14483691,2
14483690,2
14483689,2
14483688,2
14483687,2
14483686,2
14483685,2
14483684,2
14483683,2
14483682,2
14483681,2
14483680,2
14549247,2
14549246,2
14549245,2
14549244,2
14549243,2
14549242,2
14549241,2
14549240,2
14549239,2
14549238,2
14549237,2
14549236,2
14549235,2
14549234,2
14549233,2
14549232,2
14549231,2
14549230,2
14549229,2
14549228,2
14549227,2
14549226,2
14549225,2
14549224,2
14549223,2
14549222,2
14549221,2
14549220,2
14549219,2
14549218,2
14549217,2
14549216,2
14614783,2
14614782,2
14614781,2
14614780,2
14614779,2
14614778,2
14614777,2
14614776,2
14614775,2
14614774,2
14614773,2
14614772,2
14614771,2
14614770,2
14614769,2
14614768,2
14614767,2
14614766,2
14614765,2
14614764,2
14614763,2
14614762,2
14614761,2
14614760,2
14614759,2
14614758,2
14614757,2
14614756,2
14614755,2
14614754,2
14614753,2
14614752,2
-14679777,2
-14679778,2
-14679779,2
-14679780,2
-14679781,2
-14679782,2
-14679783,2
-14679784,2
-14679785,2
-14679786,2
-14679787,2
-14679788,2
-14679789,2
-14679790,2
-14679791,2
-14679792,2
-14679793,2
-14679794,2
-14679795,2
-14679796,2
-14679797,2
-14679798,2
-14679799,2
-14679800,2
-14679801,2
-14679802,2
-14679803,2
-14679804,2
-14679805,2
-14679806,2
-14679807,2
-14679808,2
-14614241,2
-14614242,2
-14614243,2
-14614244,2
-14614245,2
-14614246,2
-14614247,2
-14614248,2
-14614249,2
-14614250,2
-14614251,2
-14614252,2
-14614253,2
-14614254,2
-14614255,2
-14614256,2
-14614257,2
-14614258,2
-14614259,2
-14614260,2
-14614261,2
-14614262,2
-14614263,2
-14614264,2
-14614265,2
-14614266,2
-14614267,2
-14614268,2
-14614269,2
-14614270,2
-14614271,2
-14614272,2
-14548705,2
-14548706,2
-14548707,2
-14548708,2
-14548709,2
-14548710,2
-14548711,2
-14548712,2
-14548713,2
-14548714,2
-14548715,2
-14548716,2
-14548717,2
-14548718,2
-14548719,2
-14548720,2
-14548721,2
-14548722,2
-14548723,2
-14548724,2
-14548725,2
-14548726,2
-14548727,2
-14548728,2
-14548729,2
-14548730,2
-14548731,2
-14548732,2
-14548733,2
-14548734,2
-14548735,2
-14548736,2
-14483169,2
-14483170,2
-14483171,2
-14483172,2
-14483173,2
-14483174,2
-14483175,2
-14483176,2
-14483177,2
-14483178,2
-14483179,2
-14483180,2
-14483181,2
-14483182,2
-14483183,2
-14483184,2
-14483185,2
-14483186,2
-14483187,2
-14483188,2
-14483189,2
-14483190,2
-14483191,2
-14483192,2
-14483193,2
-14483194,2
-14483195,2
-14483196,2
-14483197,2
-14483198,2
-14483199,2
-14483200,2
-14417633,2
-14417634,2
-14417635,2
-14417636,2
-14417637,2
-14417638,2
-14417639,2
-14417640,2
-14417641,2
-14417642,2
-14417643,2
-14417644,2
-14417645,2
-14417646,2
-14417647,2
-14417648,2
-14417649,2
-14417650,2
-14417651,2
-14417652,2
-14417653,2
-14417654,2
-14417655,2
-14417656,2
-14417657,2
-14417658,2
-14417659,2
-14417660,2
-14417661,2
-14417662,2
-14417663,2
-14417664,2
-14352097,2
-14352098,2
-14352099,2
-14352100,2
-14352101,2
-14352102,2
-14352103,2
-14352104,2
-14352105,2
-14352106,2
-14352107,2
-14352108,2
-14352109,2
-14352110,2
-14352111,2
-14352112,2
-14352113,2
-14352114,2
-14352115,2
-14352116,2
-14352117,2
-14352118,2
-14352119,2
-14352120,2
-14352121,2
-14352122,2
-14352123,2
-14352124,2
-14352125,2
-14352126,2
-14352127,2
-14352128,2
-14286561,2
-14286562,2
-14286563,2
-14286564,2
-14286565,2
-14286566,2
-14286567,2
-14286568,2
-14286569,2
-14286570,2
-14286571,2
-14286572,2
-14286573,2
-14286574,2
-14286575,2
-14286576,2
-14286577,2
-14286578,2
-14286579,2
-14286580,2
-14286581,2
-14286582,2
-14286583,2
-14286584,2
-14286585,2
-14286586,2
-14286587,2
-14286588,2
-14286589,2
-14286590,2
-14286591,2
-14286592,2
-14221025,2
-14221026,2
-14221027,2
-14221028,2
-14221029,2
-14221030,2
-14221031,2
-14221032,2
-14221033,2
-14221034,2
-14221035,2
-14221036,2
-14221037,2
-14221038,2
-14221039,2
-14221040,2
-14221041,2
-14221042,2
-14221043,2
-14221044,2
-14221045,2
-14221046,2
-14221047,2
-14221048,2
-14221049,2
-14221050,2
-14221051,2
-14221052,2
-14221053,2
-14221054,2
-14221055,2
-14221056,2
-14155489,2
-14155490,2
-14155491,2
-14155492,2
-14155493,2
-14155494,2
-14155495,2
-14155496,2
-14155497,2
-14155498,2
-14155499,2
-14155500,2
-14155501,2
-14155502,2
-14155503,2
-14155504,2
-14155505,2
-14155506,2
-14155507,2
-14155508,2
-14155509,2
-14155510,2
-14155511,2
-14155512,2
-14155513,2
-14155514,2
-14155515,2
-14155516,2
-14155517,2
-14155518,2
-14155519,2
-14155520,2
-14089953,2
-14089954,2
-14089955,2
-14089956,2
-14089957,2
-14089958,2
-14089959,2
-14089960,2
-14089961,2
-14089962,2
-14089963,2
-14089964,2
-14089965,2
-14089966,2
-14089967,2
-14089968,2
-14089969,2
-14089970,2
-14089971,2
-14089972,2
-14089973,2
-14089974,2
-14089975,2
-14089976,2
-14089977,2
-14089978,2
-14089979,2
-14089980,2
-14089981,2
-14089982,2
-14089983,2
-14089984,2
-14024417,2
-14024418,2
-14024419,2
-14024420,2
-14024421,2
-14024422,2
-14024423,2
-14024424,2
-14024425,2
-14024426,2
-14024427,2
-14024428,2
-14024429,2
-14024430,2
-14024431,2
-14024432,2
-14024433,2
-14024434,2
-14024435,2
-14024436,2
-14024437,2
-14024438,2
-14024439,2
-14024440,2
-14024441,2
-14024442,2
-14024443,2
-14024444,2
-14024445,2
-14024446,2
-14024447,2
-14024448,2
-13958881,2
-13958882,2
-13958883,2
-13958884,2
-13958885,2
-13958886,2
-13958887,2
-13958888,2
-13958889,2
-13958890,2
-13958891,2
-13958892,2
-13958893,2
-13958894,2
-13958895,2
-13958896,2
-13958897,2
-13958898,2
-13958899,2
-13958900,2
-13958901,2
-13958902,2
-13958903,2
-13958904,2
-13958905,2
-13958906,2
-13958907,2
-13958908,2
-13958909,2
-13958910,2
-13958911,2
-13958912,2
-13893345,2
-13893346,2
-13893347,2
-13893348,2
-13893349,2
-13893350,2
-13893351,2
-13893352,2
-13893353,2
-13893354,2
-13893355,2
-13893356,2
-13893357,2
-13893358,2
-13893359,2
-13893360,2
-13893361,2
-13893362,2
-13893363,2
-13893364,2
-13893365,2
-13893366,2
-13893367,2
-13893368,2
-13893369,2
-13893370,2
-13893371,2
-13893372,2
-13893373,2
-13893374,2
-13893375,2
-13893376,2
-13827809,2
-13827810,2
-13827811,2
-13827812,2
-13827813,2
-13827814,2
-13827815,2
-13827816,2
-13827817,2
-13827818,2
-13827819,2
-13827820,2
-13827821,2
-13827822,2
-13827823,2
-13827824,2
-13827825,2
-13827826,2
-13827827,2
-13827828,2
-13827829,2
-13827830,2
-13827831,2
-13827832,2
-13827833,2
-13827834,2
-13827835,2
-13827836,2
-13827837,2
-13827838,2
-13827839,2
-13827840,2
-13762273,2
-13762274,2
-13762275,2
-13762276,2
-13762277,2
-13762278,2
-13762279,2
-13762280,2
-13762281,2
-13762282,2
-13762283,2
-13762284,2
-13762285,2
-13762286,2
-13762287,2
-13762288,2
-13762289,2
-13762290,2
-13762291,2
-13762292,2
-13762293,2
-13762294,2
-13762295,2
-13762296,2
-13762297,2
-13762298,2
-13762299,2
-13762300,2
-13762301,2
-13762302,2
-13762303,2
-13762304,2
-13696737,2
-13696738,2
-13696739,2
-13696740,2
-13696741,2
-13696742,2
-13696743,2
-13696744,2
-13696745,2
-13696746,2
-13696747,2
-13696748,2
-13696749,2
-13696750,2
-13696751,2
-13696752,2
-13696753,2
-13696754,2
-13696755,2
-13696756,2
-13696757,2
-13696758,2
-13696759,2
-13696760,2
-13696761,2
-13696762,2
-13696763,2
-13696764,2
-13696765,2
-13696766,2
-13696767,2
-13696768,2
-13631201,2
-13631202,2
-13631203,2
-13631204,2
-13631205,2
-13631206,2
-13631207,2
-13631208,2
-13631209,2
-13631210,2
-13631211,2
-13631212,2
-13631213,2
-13631214,2
-13631215,2
-13631216,2
-13631217,2
-13631218,2
-13631219,2
-13631220,2
-13631221,2
-13631222,2
-13631223,2
-13631224,2
-13631225,2
-13631226,2
-13631227,2
-13631228,2
-13631229,2
-13631230,2
-13631231,2
-13631232,2
-13565665,2
-13565666,2
-13565667,2
-13565668,2
-13565669,2
-13565670,2
-13565671,2
-13565672,2
-13565673,2
-13565674,2
-13565675,2
-13565676,2
-13565677,2
-13565678,2
-13565679,2
-13565680,2
-13565681,2
-13565682,2
-13565683,2
-13565684,2
-13565685,2
-13565686,2
-13565687,2
-13565688,2
-13565689,2
-13565690,2
-13565691,2
-13565692,2
-13565693,2
-13565694,2
-13565695,2
-13565696,2
-13500129,2
-13500130,2
-13500131,2
-13500132,2
-13500133,2
-13500134,2
-13500135,2
-13500136,2
-13500137,2
-13500138,2
-13500139,2
-13500140,2
-13500141,2
-13500142,2
-13500143,2
-13500144,2
-13500145,2
-13500146,2
-13500147,2
-13500148,2
-13500149,2
-13500150,2
-13500151,2
-13500152,2
-13500153,2
-13500154,2
-13500155,2
-13500156,2
-13500157,2
-13500158,2
-13500159,2
-13500160,2
-13434593,2
-13434594,2
-13434595,2
-13434596,2
-13434597,2
-13434598,2
-13434599,2
-13434600,2
-13434601,2
-13434602,2
-13434603,2
-13434604,2
-13434605,2
-13434606,2
-13434607,2
-13434608,2
-13434609,2
-13434610,2
-13434611,2
-13434612,2
-13434613,2
-13434614,2
-13434615,2
-13434616,2
-13434617,2
-13434618,2
-13434619,2
-13434620,2
-13434621,2
-13434622,2
-13434623,2
-13434624,2
-13369057,2
-13369058,2
-13369059,2
-13369060,2
-13369061,2
-13369062,2
-13369063,2
-13369064,2
-13369065,2
-13369066,2
-13369067,2
-13369068,2
-13369069,2
-13369070,2
-13369071,2
-13369072,2
-13369073,2
-13369074,2
-13369075,2
-13369076,2
-13369077,2
-13369078,2
-13369079,2
-13369080,2
-13369081,2
-13369082,2
-13369083,2
-13369084,2
-13369085,2
-13369086,2
-13369087,2
-13369088,2
-13303521,2
-13303522,2
-13303523,2
-13303524,2
-13303525,2
-13303526,2
-13303527,2
-13303528,2
-13303529,2
-13303530,2
-13303531,2
-13303532,2
-13303533,2
-13303534,2
-13303535,2
-13303536,2
-13303537,2
-13303538,2
-13303539,2
-13303540,2
-13303541,2
-13303542,2
-13303543,2
-13303544,2
-13303545,2
-13303546,2
-13303547,2
-13303548,2
-13303549,2
-13303550,2
-13303551,2
-13303552,2
-13237985,2
-13237986,2
-13237987,2
-13237988,2
-13237989,2
-13237990,2
-13237991,2
-13237992,2
-13237993,2
-13237994,2
-13237995,2
-13237996,2
-13237997,2
-13237998,2
-13237999,2
-13238000,2
-13238001,2
-13238002,2
-13238003,2
-13238004,2
-13238005,2
-13238006,2
-13238007,2
-13238008,2
-13238009,2
-13238010,2
-13238011,2
-13238012,2
-13238013,2
-13238014,2
-13238015,2
-13238016,2
-13172449,2
-13172450,2
-13172451,2
-13172452,2
-13172453,2
-13172454,2
-13172455,2
-13172456,2
-13172457,2
-13172458,2
-13172459,2
-13172460,2
-13172461,2
-13172462,2
-13172463,2
-13172464,2
-13172465,2
-13172466,2
-13172467,2
-13172468,2
-13172469,2
-13172470,2
-13172471,2
-13172472,2
-13172473,2
-13172474,2
-13172475,2
-13172476,2
-13172477,2
-13172478,2
-13172479,2
-13172480,2
-13106913,2
-13106914,2
-13106915,2
-13106916,2
-13106917,2
-13106918,2
-13106919,2
-13106920,2
-13106921,2
-13106922,2
-13106923,2
-13106924,2
-13106925,2
-13106926,2
-13106927,2
-13106928,2
-13106929,2
-13106930,2
-13106931,2
-13106932,2
-13106933,2
-13106934,2
-13106935,2
-13106936,2
-13106937,2
-13106938,2
-13106939,2
-13106940,2
-13106941,2
-13106942,2
-13106943,2
-13106944,2
-13041377,2
-13041378,2
-13041379,2
-13041380,2
-13041381,2
-13041382,2
-13041383,2
-13041384,2
-13041385,2
-13041386,2
-13041387,2
-13041388,2
-13041389,2
-13041390,2
-13041391,2
-13041392,2
-13041393,2
-13041394,2
-13041395,2
-13041396,2
-13041397,2
-13041398,2
-13041399,2
-13041400,2
-13041401,2
-13041402,2
-13041403,2
-13041404,2
-13041405,2
-13041406,2
-13041407,2
-13041408,2
-12975841,2
-12975842,2
-12975843,2
-12975844,2
-12975845,2
-12975846,2
-12975847,2
-12975848,2
-12975849,2
-12975850,2
-12975851,2
-12975852,2
-12975853,2
-12975854,2
-12975855,2
-12975856,2
